date,code,name,action,price,execution_price,position_change_pct,reason,phase,realized_account_pct,execution_quantity,cost_basis,trade_side,quantity,trade_amount,commission_amount,stamp_duty_amount,slippage_amount,transaction_cost_amount,allocated_entry_fee_amount,cost_amount,gross_pnl_amount,profit_loss_amount,profit_loss_pct,cash_change_amount,requested_position_pct,cash_limited,lot_rounded,board_lot_size,grid_slot,value_line,account_mode,selection_reason,trade_basis_score,trade_basis_reason,technical_alignment,ima_web_validation,signal_type,entry_evidence_score,entry_evidence,industry_tags,structure_ratio,anchor_low,anchor_high,anchor_pullback_low,anchor_low_date,anchor_high_date,anchor_pullback_low_date,gap_up,volume_node_date,volume_node_confirmed_on,valid_volume_node_count
2025-11-05,sh.600988,赤峰黄金,左侧网格买入,27.74,27.74,1.94,L4; 价值线网格第4份; gap_or_open_fill,active,-0.0015,700.0,27.74,买入,700.0,19418.0,5.0,0.0,9.71,14.71,0.0,,,-14.71,-0.0757,-19432.71,2.0,False,True,100.0,3.0,30.401816046663605,left,,,,,,,,,,,,,,,,,,,,
2025-11-05,sh.600988,赤峰黄金,左侧网格买入,27.74,27.74,1.94,L5; 价值线网格第5份; gap_or_open_fill,active,-0.0015,700.0,27.74,买入,700.0,19418.0,5.0,0.0,9.71,14.71,0.0,,,-14.71,-0.0757,-19432.71,2.0,False,True,100.0,4.0,30.401816046663605,left,,,,,,,,,,,,,,,,,,,,
2025-11-05,sh.600988,赤峰黄金,左侧网格买入,27.74,27.74,1.94,L6; 价值线网格第6份; gap_or_open_fill,active,-0.0015,700.0,27.74,买入,700.0,19418.0,5.0,0.0,9.71,14.71,0.0,,,-14.71,-0.0757,-19432.71,2.0,False,True,100.0,5.0,30.401816046663605,left,,,,,,,,,,,,,,,,,,,,
2025-11-10,sh.600988,赤峰黄金,左侧网格卖出,30.402,30.401816046663605,-1.94,L6; 上一格卖出; intraday_cross,active,0.1837,-700.0,27.74,卖出,700.0,21281.27,5.0,10.64,10.64,26.28,14.71,19418.0,1863.27,1822.28,9.3774,21254.99,,,,,5.0,30.401816046663605,left,,,,,,,,,,,,,,,,,,,,
2025-11-13,sh.600549,厦门钨业,右侧买入,34.35,34.35,29.88,R58; 33未三日下行首仓; W底收盘放量突破颈线; close_confirmed,active,-0.0175,8700.0,34.35,买入,8700.0,298845.0,25.4,0.0,149.42,174.82,0.0,,,-174.82,-0.0585,-299019.82,30.0,False,True,100.0,,,,基本面硬条件通过且多周期强度居前；20日强度+6.0%；60日强度+45.7%；120日强度+73.2%；距120日高点-9.7%；MA20/MA60同步上扬；收盘站上MA20,6.0,MA20/MA60同步上扬；收盘站上MA20,watch,aligned,w_bottom_neckline,14.0,"['primary:w_bottom_neckline+6', 'volume_confirmed+1', 'entry_within_structure_zone', 'entry_tight_to_structure+1', 'close_above_rising_or_reclaimed_ma20+1', 'entry_near_or_reclaims_ma20+2', 'ma20_ma60_rising_alignment+2', 'deduction_low_price_volume_ma20+1']",,,,,,,,,,,,
2025-11-14,sh.600549,厦门钨业,突破次日未确认退出,33.94,33.94,-29.88,R58; 开盘未站上34.190; gap_stop,active,-0.3887,-8700.0,34.35,卖出,8700.0,295278.0,25.1,147.64,147.64,320.38,174.82,298845.0,-3567.0,-4062.2,-1.3585,294957.62,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-17,sh.688411,海博思创,右侧买入,352.815,352.815,28.23,R59; 33未三日下行首仓; 连阳波段一半拉回; 一半位置止损; intraday_cross,active,-0.0165,800.0,352.815,买入,800.0,282252.0,23.99,0.0,141.13,165.12,0.0,,,-165.12,-0.0585,-282417.12,30.0,False,True,200.0,,,,基本面硬条件通过且多周期强度居前；20日强度+39.3%；60日强度+298.1%；120日强度+451.5%；距120日高点+0.0%；MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；量能高于5/10日基准1.34倍；多周期均量扣低走高,12.0,MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；量能高于5/10日基准1.34倍；多周期均量扣低走高,trade_ready,aligned,bull_run_half_pullback,10.0,"['primary:bull_run_half_pullback+4', 'volume_confirmed+1', 'volume_expanded_1_3x+1', 'entry_within_structure_zone', 'entry_tight_to_structure+1', 'close_above_rising_or_reclaimed_ma20+1', 'ma20_ma60_rising_alignment+2']",,,,,,,,,,,,
2025-11-18,sh.688411,海博思创,止损清仓,317.534,317.534,-28.23,R59; hard space stop 317.534; intraday_stop,active,-2.85,-800.0,352.815,卖出,800.0,254027.2,21.59,127.01,127.01,275.62,165.12,282252.0,-28224.8,-28665.54,-10.1501,253751.58,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-28,sh.600988,赤峰黄金,左侧网格卖出,31.922,31.921906848996787,-1.94,L4; 上一格卖出; intraday_cross,exited,0.29,-700.0,27.74,卖出,700.0,22345.33,5.0,11.17,11.17,27.35,14.71,19418.0,2927.33,2885.28,14.8475,22317.99,,,,,3.0,30.401816046663605,left,,,,,,,,,,,,,,,,,,,,
2025-12-08,sh.688002,睿创微纳,右侧买入,84.37,84.37,28.69,R60; 33未三日下行首仓; 整理平台收盘放量突破; 平台上沿止损; close_confirmed,exited,-0.0168,3400.0,84.37,买入,3400.0,286858.0,24.38,0.0,143.43,167.81,0.0,,,-167.81,-0.0585,-287025.81,30.0,False,True,200.0,,,,基本面硬条件通过且多周期强度居前；20日强度+6.8%；60日强度+19.3%；120日强度+39.5%；距120日高点-4.6%；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；量能高于5/10日基准1.77倍；多周期均量扣低走高,8.0,收盘站上MA20；候选观察：接近21日收盘高点（非买点）；量能高于5/10日基准1.77倍；多周期均量扣低走高,trade_ready,aligned,consolidation_breakout,8.0,"['primary:consolidation_breakout+4', 'volume_confirmed+1', 'volume_expanded_1_3x+1', 'entry_within_structure_zone', 'entry_tight_to_structure+1', 'gap_up+1']",,,,,,,,,,,,
2025-12-09,sh.688002,睿创微纳,突破次日未确认退出,84.06,84.06,-28.69,R60; 开盘未站上84.190; gap_stop,exited,-0.1364,-3400.0,84.37,卖出,3400.0,285804.0,24.29,142.9,142.9,310.1,167.81,286858.0,-1054.0,-1531.91,-0.5337,285493.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-12,sh.601899,紫金矿业,右侧买入,31.24,31.24,29.99,R61; 33未三日下行首仓; W底收盘放量突破颈线; close_confirmed,exited,-0.0175,9600.0,31.24,买入,9600.0,299904.0,25.49,0.0,149.95,175.44,0.0,,,-175.44,-0.0585,-300079.44,30.0,False,True,100.0,,,,基本面硬条件通过且多周期强度居前；20日强度+0.8%；60日强度+23.9%；120日强度+66.2%；距120日高点-4.4%；MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）,9.0,MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）,trade_ready,aligned,w_bottom_neckline,13.0,"['primary:w_bottom_neckline+6', 'volume_confirmed+1', 'entry_within_structure_zone', 'entry_tight_to_structure+1', 'close_above_rising_or_reclaimed_ma20+1', 'entry_near_or_reclaims_ma20+2', 'ma20_ma60_rising_alignment+2']",,,,,,,,,,,,
2025-12-16,sh.601899,紫金矿业,收盘条件退出,29.88,29.88,-29.99,R61; condition stop; 14:55/close proxy,exited,-1.3367,-9600.0,31.24,卖出,9600.0,286848.0,24.38,143.42,143.42,311.23,175.44,299904.0,-13056.0,-13542.67,-4.513,286536.77,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-23,sh.600988,赤峰黄金,左侧网格卖出,33.6,33.6,-1.94,L5; 上一格卖出; gap_or_open_fill,exited,0.4073,-700.0,27.74,卖出,700.0,23520.0,5.0,11.76,11.76,28.52,14.71,19418.0,4102.0,4058.77,20.8863,23491.48,,,,,4.0,30.401816046663605,left,,,,,,,,,,,,,,,,,,,,
2025-12-23,sh.600489,中金黄金,右侧买入,24.13,24.13,19.79,R62; 33三日下行试错首仓; 整理平台收盘放量突破; 平台上沿止损; close_confirmed,exited,-0.0116,8200.0,24.13,买入,8200.0,197866.0,16.82,0.0,98.93,115.75,0.0,,,-115.75,-0.0585,-197981.75,20.0,False,True,100.0,,,,基本面硬条件通过且多周期强度居前；20日强度+12.6%；60日强度+30.6%；120日强度+69.3%；距120日高点-6.5%；MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；多周期均量扣低走高,10.0,MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；多周期均量扣低走高,trade_ready,aligned,consolidation_breakout,10.0,"['primary:consolidation_breakout+4', 'volume_confirmed+1', 'entry_within_structure_zone', 'entry_tight_to_structure+1', 'close_above_rising_or_reclaimed_ma20+1', 'ma20_ma60_rising_alignment+2', 'gap_up+1']",,,,,,,,,,,,
2025-12-24,sh.600489,中金黄金,收盘条件退出,23.95,23.95,-19.79,R62; condition stop; 14:55/close proxy,exited,-0.1689,-8200.0,24.13,卖出,8200.0,196390.0,16.69,98.2,98.2,213.08,115.75,197866.0,-1476.0,-1804.83,-0.9116,196176.92,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-05,sz.000893,亚钾国际,右侧买入,49.8,49.8,29.88,R63; 33未三日下行首仓; 整理平台收盘放量突破; 平台上沿止损; close_confirmed,active,-0.0175,6000.0,49.8,买入,6000.0,298800.0,25.4,0.0,149.4,174.8,0.0,,,-174.8,-0.0585,-298974.8,30.0,False,True,100.0,,,,基本面硬条件通过且多周期强度居前；20日强度+3.1%；60日强度+22.5%；120日强度+54.8%；距120日高点-0.2%；MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）,9.0,MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）,trade_ready,aligned,consolidation_breakout,12.0,"['primary:consolidation_breakout+4', 'volume_confirmed+1', 'volume_expanded_1_3x+1', 'entry_within_structure_zone', 'close_above_rising_or_reclaimed_ma20+1', 'entry_near_or_reclaims_ma20+2', 'ma20_ma60_rising_alignment+2', 'gap_up+1']",,,,,,,,,,,,
2026-01-20,sh.600988,赤峰黄金,右侧买入,34.67,34.67,2.77,R67; 左转右切换; 加仓不超过原左仓一半; 33未三日下行首仓; 整理平台收盘放量突破; 平台上沿止损; close_confirmed,active,-0.0019,800.0,34.67,买入,800.0,27736.0,5.0,0.0,13.87,18.87,0.0,,,-18.87,-0.068,-27754.87,2.7846,False,True,100.0,,,,主流标准基本面模型入选；MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；多周期均量扣低走高,10.0,MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；多周期均量扣低走高,trade_ready,aligned,consolidation_breakout,11.0,"['primary:consolidation_breakout+4', 'volume_confirmed+1', 'volume_expanded_1_3x+1', 'entry_within_structure_zone', 'close_above_rising_or_reclaimed_ma20+1', 'entry_near_or_reclaims_ma20+2', 'ma20_ma60_rising_alignment+2']",贵金属,,,,,,,,,,,
2026-01-20,sh.600549,厦门钨业,右侧买入,52.075,52.075,29.68,R68; 33未三日下行首仓; 连阳波段一半拉回; 一半位置止损; intraday_cross,active,-0.0174,5700.0,52.075,买入,5700.0,296827.5,25.23,0.0,148.41,173.64,0.0,,,-173.64,-0.0585,-297001.14,30.0,False,True,100.0,,,,主流标准基本面模型入选；MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；多周期均量扣低走高；基本面硬条件通过且多周期强度居前；20日强度+41.2%；60日强度+90.6%；120日强度+145.4%；距120日高点+0.0%；MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；多周期均量扣低走高,10.0,MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；多周期均量扣低走高,trade_ready,aligned,bull_run_half_pullback,9.0,"['primary:bull_run_half_pullback+4', 'entry_within_structure_zone', 'entry_tight_to_structure+1', 'close_above_rising_or_reclaimed_ma20+1', 'ma20_ma60_rising_alignment+2', 'gap_up+1']",小金属,,,,,,,,,,,
2026-01-27,sz.000893,亚钾国际,统一分仓收盘止盈1份,57.99,57.99,-5.98,止盈条件=volume_node_break:2026-01-22; 14:55/close proxy,active,0.9752,-1200.0,49.8,卖出,1200.0,69588.0,5.91,34.79,34.79,75.5,34.96,59760.0,9828.0,9717.54,16.2514,69512.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-27,sz.000893,亚钾国际,右侧买入,57.99,57.99,11.6,"R69; 浮盈加仓50%; 上涨波段75.0%拉回支撑5%区域; 共振=MA5,MA10; close_confirmed",active,-0.0068,2000.0,57.99,买入,2000.0,115980.0,9.86,0.0,57.99,67.85,0.0,,,-67.85,-0.0585,-116047.85,11.952000000000002,False,True,100.0,,,,主流标准基本面模型入选；MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；多周期均量扣低走高；基本面硬条件通过且多周期强度居前；20日强度+27.7%；60日强度+39.9%；120日强度+81.5%；距120日高点-1.2%；MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；多周期均量扣低走高,10.0,MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；多周期均量扣低走高,trade_ready,aligned,uptrend_support_pullback,8.0,"['primary:uptrend_support_pullback+4', 'entry_within_structure_zone', 'entry_tight_to_structure+1', 'close_above_rising_or_reclaimed_ma20+1', 'ma20_ma60_rising_alignment+2']",农化制品,0.75,48.64,60.82,,2026-01-12,2026-01-23,,,,,
2026-01-29,sh.600549,厦门钨业,统一分仓收盘止盈1份,59.63,59.63,-5.73,止盈条件=trailing_10; 14:55/close proxy,active,0.8239,-1100.0,52.075,卖出,1100.0,65593.0,5.58,32.8,32.8,71.17,33.51,57282.5,8310.5,8205.82,14.3168,65521.83,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-29,sz.000893,亚钾国际,收盘条件退出,57.17,57.17,-11.6,R69; condition stop; 14:55/close proxy,active,-0.1764,-2000.0,57.99,卖出,2000.0,114340.0,9.72,57.17,57.17,124.06,67.85,115980.0,-1640.0,-1831.91,-1.5786,114215.94,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-29,sh.600549,厦门钨业,右侧买入,59.63,59.63,11.93,"R70; 浮盈加仓50%; 上涨波段75.0%拉回支撑5%区域; 共振=MA5,MA10; close_confirmed",active,-0.007,2000.0,59.63,买入,2000.0,119260.0,10.14,0.0,59.63,69.77,0.0,,,-69.77,-0.0585,-119329.77,11.977250000000002,False,True,100.0,,,,主流标准基本面模型入选；MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；量能高于5/10日基准1.48倍；多周期均量扣低走高；基本面硬条件通过且多周期强度居前；20日强度+60.1%；60日强度+81.9%；120日强度+187.7%；距120日高点-0.9%；MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；量能高于5/10日基准1.48倍；多周期均量扣低走高,12.0,MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；量能高于5/10日基准1.48倍；多周期均量扣低走高,trade_ready,aligned,uptrend_support_pullback,11.0,"['primary:uptrend_support_pullback+4', 'volume_confirmed+1', 'entry_within_structure_zone', 'entry_tight_to_structure+1', 'close_above_rising_or_reclaimed_ma20+1', 'ma20_ma60_rising_alignment+2', 'large_wave_structure+2']",小金属,0.75,32.08,68.77,,2025-11-28,2026-01-27,,,,,
2026-01-30,sh.600549,厦门钨业,收盘条件退出,56.2,56.2,-11.93,R70; condition stop; 14:55/close proxy,active,-0.6982,-2000.0,59.63,卖出,2000.0,112400.0,9.55,56.2,56.2,121.95,69.77,119260.0,-6860.0,-7051.72,-5.9094,112278.05,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-30,sh.600988,赤峰黄金,统一分仓收盘止盈1份,42.84,42.84,-1.33,止盈条件=trailing_10; 14:55/close proxy,active,0.8134,-500.0,26.52,卖出,500.0,21420.0,5.0,10.71,10.71,26.42,10.2,13260.0,8160.0,8123.38,61.2152,21393.58,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-30,sz.000893,亚钾国际,右侧买入,55.89,55.89,11.74,"R71; 浮盈加仓50%; 上涨波段75.0%拉回支撑5%区域; 共振=MA10,MA20; close_confirmed",active,-0.0069,2100.0,55.89,买入,2100.0,117369.0,9.98,0.0,58.68,68.66,0.0,,,-68.66,-0.0585,-117437.66,11.952000000000002,False,True,100.0,,,,基本面硬条件通过且多周期强度居前；20日强度+19.5%；60日强度+40.8%；120日强度+78.9%；距120日高点-4.5%；MA20/MA60同步上扬；收盘站上MA20；多周期均量扣低走高,7.0,MA20/MA60同步上扬；收盘站上MA20；多周期均量扣低走高,trade_ready,aligned,uptrend_support_pullback,12.0,"['primary:uptrend_support_pullback+4', 'volume_confirmed+1', 'entry_within_structure_zone', 'entry_tight_to_structure+1', 'close_above_rising_or_reclaimed_ma20+1', 'entry_near_or_reclaims_ma20+2', 'ma20_ma60_rising_alignment+2', 'deduction_low_price_volume_ma20+1']",,0.75,40.8,60.82,,2025-11-25,2026-01-23,,,,,
2026-02-02,sh.600549,厦门钨业,统一分仓收盘止盈1份,53.41,53.41,-5.73,止盈条件=profit_floor; 14:55/close proxy,active,0.1405,-1100.0,52.075,卖出,1100.0,58751.0,5.0,29.38,29.38,63.75,33.51,57282.5,1468.5,1371.24,2.3924,58687.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-02,sh.600988,赤峰黄金,统一分仓收盘止盈1份,38.55,38.55,-1.59,止盈条件=volume_node_break:2026-01-29; 14:55/close proxy,active,0.719,-600.0,26.52,卖出,600.0,23130.0,5.0,11.56,11.56,28.13,12.24,15912.0,7218.0,7177.63,45.0736,23101.87,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-02,sz.000893,亚钾国际,收盘条件退出,52.04,52.04,-11.74,R71; condition stop; 14:55/close proxy,active,-0.8204,-2100.0,55.89,卖出,2100.0,109284.0,9.29,54.64,54.64,118.57,68.66,117369.0,-8085.0,-8272.23,-7.0439,109165.43,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-02,sz.000893,亚钾国际,统一分仓收盘止盈3份,52.04,52.04,-17.93,"止盈条件=profit_floor,rising_ma20_break_3pct,trailing_10; 14:55/close proxy",active,0.7861,-3600.0,49.8,卖出,3600.0,187344.0,15.92,93.67,93.67,203.27,104.88,179280.0,8064.0,7755.85,4.3236,187140.73,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-02,sh.600988,赤峰黄金,右侧买入,38.55,38.55,2.7,R72; 浮盈加仓50%; 上涨波段50.0%拉回支撑5%区域; 共振=MA10; close_confirmed,active,-0.0018,700.0,38.55,买入,700.0,26985.0,5.0,0.0,13.49,18.49,0.0,,,-18.49,-0.0685,-27003.49,2.7128,False,True,100.0,,,,主流标准基本面模型入选；MA20/MA60同步上扬；收盘站上MA20；多周期均量扣低走高；基本面硬条件通过且多周期强度居前；20日强度+38.3%；60日强度+47.7%；120日强度+75.4%；距120日高点-10.0%；MA20/MA60同步上扬；收盘站上MA20；多周期均量扣低走高,7.0,MA20/MA60同步上扬；收盘站上MA20；多周期均量扣低走高,trade_ready,aligned,uptrend_support_pullback,10.0,"['primary:uptrend_support_pullback+4', 'entry_within_structure_zone', 'entry_tight_to_structure+1', 'close_above_rising_or_reclaimed_ma20+1', 'ma20_ma60_rising_alignment+2', 'large_wave_structure+2']",贵金属,0.5,26.02,51.07,,2025-09-04,2026-01-29,,,,,
2026-02-03,sh.600988,赤峰黄金,统一分仓收盘止盈1份,39.45,39.45,-1.59,止盈条件=volume_node_break:2026-01-23; 14:55/close proxy,active,0.7729,-600.0,26.52,卖出,600.0,23670.0,5.0,11.84,11.84,28.67,12.24,15912.0,7758.0,7717.09,48.4613,23641.33,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-03,sz.000893,亚钾国际,统一尾仓收盘退出,55.0,55.0,-5.98,止盈条件=maximum_profit_half; 14:55/close proxy,active,0.6168,-1200.0,49.8,卖出,1200.0,66000.0,5.61,33.0,33.0,71.61,34.96,59760.0,6240.0,6133.43,10.2574,65928.39,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-04,sh.600988,赤峰黄金,收盘条件退出,38.21,38.21,-2.7,R72; condition stop; 14:55/close proxy,active,-0.027,-700.0,38.55,卖出,700.0,26747.0,5.0,13.37,13.37,31.75,18.49,26985.0,-238.0,-288.24,-1.0674,26715.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-04,sz.000719,中原传媒,右侧买入,13.44,13.44,29.97,R73; 33未三日下行首仓; 整理平台收盘放量突破; 平台上沿止损; close_confirmed,active,-0.0175,22300.0,13.44,买入,22300.0,299712.0,25.48,0.0,149.86,175.33,0.0,,,-175.33,-0.0585,-299887.33,30.0,False,True,100.0,,,,主流标准基本面模型入选；MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）,9.0,MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）,trade_ready,aligned,consolidation_breakout,12.0,"['primary:consolidation_breakout+4', 'volume_confirmed+1', 'volume_expanded_1_3x+1', 'entry_within_structure_zone', 'close_above_rising_or_reclaimed_ma20+1', 'entry_near_or_reclaims_ma20+2', 'ma20_ma60_rising_alignment+2', 'gap_up+1']",文化传媒,,,,,,,,,,,
2026-02-05,sh.600988,赤峰黄金,统一分仓收盘止盈1份,36.52,36.52,-1.75,止盈条件=volume_node_break:2026-02-03; 14:55/close proxy,active,0.4343,-600.0,29.236666666666668,卖出,600.0,21912.0,5.0,10.96,10.96,26.91,12.88,17542.0,4370.0,4330.21,24.6667,21885.09,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-06,sh.600988,赤峰黄金,统一尾仓收盘退出,36.7,36.7,-2.08,止盈条件=maximum_profit_half; 14:55/close proxy,active,0.1191,-600.0,34.67,卖出,600.0,22020.0,5.0,11.01,11.01,27.02,14.15,20802.0,1218.0,1176.83,5.6534,21992.98,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-06,sz.000719,中原传媒,收盘条件退出,13.1,13.1,-29.97,R73; condition stop; 14:55/close proxy,active,-0.7899,-22300.0,13.44,卖出,22300.0,292130.0,24.83,146.06,146.06,316.96,175.33,299712.0,-7582.0,-8074.29,-2.6924,291813.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-24,sz.002056,横店东磁,左侧网格买入,20.18,20.18,1.82,L1; 价值线网格第1份; gap_or_open_fill,exited,-0.0014,900.0,20.18,买入,900.0,18162.0,5.0,0.0,9.08,14.08,0.0,,,-14.08,-0.0775,-18176.08,2.0,False,True,100.0,0.0,23.485853512338544,left,,,,,,,,,,,,,,,,,,,,
2026-02-24,sz.002056,横店东磁,左侧网格买入,20.18,20.18,1.82,L2; 价值线网格第2份; gap_or_open_fill,exited,-0.0014,900.0,20.18,买入,900.0,18162.0,5.0,0.0,9.08,14.08,0.0,,,-14.08,-0.0775,-18176.08,2.0,False,True,100.0,1.0,23.485853512338544,left,,,,,,,,,,,,,,,,,,,,
2026-02-24,sz.002056,横店东磁,左侧网格买入,20.18,20.18,1.82,L3; 价值线网格第3份; gap_or_open_fill,exited,-0.0014,900.0,20.18,买入,900.0,18162.0,5.0,0.0,9.08,14.08,0.0,,,-14.08,-0.0775,-18176.08,2.0,False,True,100.0,2.0,23.485853512338544,left,,,,,,,,,,,,,,,,,,,,
2026-02-24,sz.002056,横店东磁,左侧网格买入,20.18,20.18,1.82,L4; 价值线网格第4份; gap_or_open_fill,exited,-0.0014,900.0,20.18,买入,900.0,18162.0,5.0,0.0,9.08,14.08,0.0,,,-14.08,-0.0775,-18176.08,2.0,False,True,100.0,3.0,23.485853512338544,left,,,,,,,,,,,,,,,,,,,,
2026-02-24,sz.002056,横店东磁,左侧网格买入,20.18,20.18,1.82,L5; 价值线网格第5份; gap_or_open_fill,exited,-0.0014,900.0,20.18,买入,900.0,18162.0,5.0,0.0,9.08,14.08,0.0,,,-14.08,-0.0775,-18176.08,2.0,False,True,100.0,4.0,23.485853512338544,left,,,,,,,,,,,,,,,,,,,,
2026-02-24,sz.002056,横店东磁,左侧网格买入,20.18,20.18,1.82,L6; 价值线网格第6份; gap_or_open_fill,exited,-0.0014,900.0,20.18,买入,900.0,18162.0,5.0,0.0,9.08,14.08,0.0,,,-14.08,-0.0775,-18176.08,2.0,False,True,100.0,5.0,23.485853512338544,left,,,,,,,,,,,,,,,,,,,,
2026-02-24,sz.002056,横店东磁,左侧网格买入,20.18,20.18,1.82,L7; 价值线网格第7份; gap_or_open_fill,exited,-0.0014,900.0,20.18,买入,900.0,18162.0,5.0,0.0,9.08,14.08,0.0,,,-14.08,-0.0775,-18176.08,2.0,False,True,100.0,6.0,23.485853512338544,left,,,,,,,,,,,,,,,,,,,,
2026-02-24,sz.002056,横店东磁,左侧网格买入,20.136,20.136183655141256,1.81,L8; 价值线网格第8份; intraday_cross,exited,-0.0014,900.0,20.136183655141256,买入,900.0,18122.57,5.0,0.0,9.06,14.06,0.0,,,-14.06,-0.0776,-18136.63,2.0,False,True,100.0,7.0,23.485853512338544,left,,,,,,,,,,,,,,,,,,,,
2026-02-24,sz.001337,四川黄金,右侧买入,50.22,50.22,19.59,R74; 33三日下行试错首仓; 上涨波段50%有效跌破后收盘放量收复; 跳空向上加分; close_confirmed,exited,-0.0115,3900.0,50.22,买入,3900.0,195858.0,16.65,0.0,97.93,114.58,0.0,,,-114.58,-0.0585,-195972.58,20.0,False,True,100.0,,,,主流标准基本面模型入选；MA20/MA60同步上扬；基本面硬条件通过且多周期强度居前；20日强度+34.5%；60日强度+64.3%；120日强度+97.7%；距120日高点-37.4%；MA20/MA60同步上扬,4.0,MA20/MA60同步上扬,watch,aligned,uptrend_50_reclaim,15.0,"['primary:uptrend_50_reclaim+5', 'volume_confirmed+1', 'volume_expanded_1_3x+1', 'entry_within_structure_zone', 'entry_tight_to_structure+1', 'entry_near_or_reclaims_ma20+2', 'ma20_ma60_rising_alignment+2', 'large_wave_structure+2', 'gap_up+1']",贵金属,0.5,27.22,72.94,,2025-12-30,2026-01-29,,True,,,
2026-02-25,sz.001337,四川黄金,突破次日未确认退出,49.96,49.96,-19.59,R74; 开盘未站上50.080; gap_stop,exited,-0.1225,-3900.0,50.22,卖出,3900.0,194844.0,16.56,97.42,97.42,211.41,114.58,195858.0,-1014.0,-1339.98,-0.6838,194632.59,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-25,sz.002056,横店东磁,左侧网格卖出,21.196,21.195982794885534,-1.81,L8; 上一格卖出; intraday_cross,exited,0.093,-900.0,20.136183655141256,卖出,900.0,19076.38,5.0,9.54,9.54,24.08,14.06,18122.57,953.82,915.68,5.0488,19052.31,,,,,7.0,23.485853512338544,left,,,,,,,,,,,,,,,,,,,,
